time,value,original_time,day_number,time_index,moving_average,fluctuation
186,13.2589008582,3512.0,15,34,13.231007332105,0.027893526095001064
187,13.8231723149,3513.0,15,35,13.265475187380002,0.5576971275199991
188,13.542759865,3514.0,15,36,13.40492765582,0.13783220918000083
189,14.0448872198,3515.0,15,37,13.657509303485,0.38737791631499974
190,14.1167195796,3516.0,15,38,13.989007664479999,0.1277119151200008
191,13.6102204374,3617.0,16,1,13.373053379520002,0.23716705787999892
192,13.7387639955,3618.0,16,2,13.321718517165001,0.41704547833499817
193,13.4504206298,3619.0,16,3,13.310509683609999,0.13991094619000144
194,13.9281803895,3620.0,16,4,13.328015585985,0.6001648035149998
195,12.6341837654,3621.0,16,5,13.275340239510001,-0.6411564741100015
196,13.3870816303,3622.0,16,6,13.213636630165002,0.17344500013499875
197,12.5937428243,3623.0,16,7,13.118483770000001,-0.5247409457000014
198,13.2797405974,3624.0,16,8,13.093712503135,0.18602809426499967
199,13.2865481561,3625.0,16,9,13.11065905351,0.17588910259000023
200,13.6991504767,3626.0,16,10,13.09567838065,0.60347209605
201,12.772533822,3627.0,16,11,13.003482087845,-0.23094826584500083
202,12.5857162958,3628.0,16,12,13.05975088275,-0.4740345869500011
203,12.7235524152,3629.0,16,13,12.930722264459998,-0.20716984925999782
204,13.1205886078,3630.0,16,14,12.916370954445,0.2042176533550002
205,13.0489335076,3631.0,16,15,12.83287168409,0.21606182350999958
206,12.4271966432,3632.0,16,16,12.78605719161,-0.35886054841000004
207,12.7632092591,3633.0,16,17,12.766599153235003,-0.003389894135002791
208,12.8360393797,3634.0,16,18,12.703857333939998,0.13218204576000225
209,12.7070027424,3635.0,16,19,12.689117734765002,0.017885007634998118
210,12.7927818658,3636.0,16,20,12.678531271744998,0.11425059405500271
211,12.6136812733,3637.0,16,21,12.653321330335,-0.039640057035001064
212,12.7544249347,3638.0,16,22,12.67781313891,0.076611795789999
213,12.9648524464,3639.0,16,23,12.695614442365,0.26923800403499953
214,12.7994161945,3640.0,16,24,12.711038987870001,0.08837720662999793
215,12.910770035,3641.0,16,25,12.672095416435,0.23867461856499972
216,12.8841099857,3642.0,16,26,12.755902067580001,0.12820791811999932
217,13.1530326978,3643.0,16,27,12.825246301165,0.3277863966350001
218,12.7824209852,3644.0,16,28,12.926362009975,-0.1439410247749997
219,13.227616771,3645.0,16,29,12.89451610001,0.3331006709899995
220,13.1258781932,3646.0,16,30,12.890737737884999,0.23514045531500116
221,13.1677292284,3647.0,16,31,12.988021456975,0.17970777142500083
222,13.1418084202,3648.0,16,32,12.990840257440002,0.15096816275999814
223,13.2286441435,3649.0,16,33,13.136733929469997,0.09191021403000299
224,13.1502781085,3650.0,16,34,13.231137985114998,-0.08085987661499772
225,13.2520859673,3651.0,16,35,13.295589009785,-0.04350304248499981
226,13.4132110022,3652.0,16,36,13.414717914835,-0.0015069126349995798
227,13.6888866968,3653.0,16,37,13.661145076304999,0.027741620495000063
228,14.0201677473,3654.0,16,38,13.99854493706,0.021622810240000234
229,13.4214087889,4031.0,17,1,13.378432530240001,0.042976258659999544
230,13.5450145093,4032.0,17,2,13.30453436718,0.24048014211999913
231,13.408767513,4033.0,17,3,13.297168869229997,0.11159864377000339
232,13.0258538878,4034.0,17,4,13.34925455167,-0.3234006638700002
233,13.5370350382,4035.0,17,5,13.20337231806,0.3336627201400013
234,13.3074581761,4036.0,17,6,13.187959521280002,0.11949865481999922
235,12.9107270131,4037.0,17,7,13.117830948705,-0.20710393560499973
236,13.3866007142,4038.0,17,8,13.068659488565,0.3179412256349998
237,12.832948091,4039.0,17,9,13.128717134320002,-0.29576904332000176
238,13.1207238251,4040.0,17,10,13.111564586615,0.009159238485000998
239,12.9221863531,4041.0,17,11,12.982028617685,-0.05984226458499897
240,13.2170160529,4042.0,17,12,13.018760695345,0.19825535755500034
241,13.0022174192,4043.0,17,13,12.904492299025,0.09772512017500112
242,12.9704908922,4044.0,17,14,12.907603711019998,0.06288718118000247
