time,value,original_time,day_number,time_index,moving_average,fluctuation
13654,1283349.35907,102893.0,370,12,1443644.3109824997,-160294.95191249973
13655,1018668.7994,102894.0,370,13,1465704.562786,-447035.76338600006
13656,1049124.48628,102895.0,370,14,1423064.4438893998,-373939.9576093997
13657,1099353.28836,102896.0,370,15,1240024.8705676,-140671.58220760012
13658,979495.740631,102897.0,370,16,1303489.9287211,-323994.18809010007
13659,888536.073269,102898.0,370,17,1236132.82984025,-347596.75657125004
13660,676095.874029,102899.0,370,18,1180840.1058629001,-504744.2318339001
13661,1238900.29847,102900.0,370,19,1221570.46745245,17329.83101755008
13662,907548.9880590001,102901.0,370,20,1175229.7238979,-267680.73583889985
13663,1244298.21462,102902.0,370,21,1167707.9006377999,76590.31398220011
13664,1191454.94193,102903.0,370,22,1099479.27921735,91975.66271264991
13665,1343204.33626,102904.0,370,23,1158178.7674541,185025.56880589994
13666,1047057.97375,102905.0,370,24,1300496.54073345,-253438.5669834501
13667,981070.297522,102906.0,370,25,1186534.28228925,-205463.98476725002
13668,962726.140958,102907.0,370,26,1078161.9293729002,-115435.78841490019
13669,1121133.81473,102908.0,370,27,1134287.7641832498,-13153.949453249807
13670,1062364.41762,102909.0,370,28,1265094.7855043,-202730.36788429995
13671,1091087.46955,102910.0,370,29,1229053.3078929,-137965.83834289992
13672,1106630.50253,102911.0,370,30,1275408.8066187,-168778.3040887001
13673,1294077.61818,102912.0,370,31,1297852.725427,-3775.1072470000945
13674,1075955.71966,102913.0,370,32,1272682.4606110998,-196726.7409510999
13675,1130900.47215,102914.0,370,33,1307268.447745,-176367.97559499997
13676,1250699.11786,102915.0,370,34,1405131.445928,-154432.3280679998
13677,1370677.56749,102916.0,370,35,1519846.2724960002,-149168.70500600012
13678,1673005.69615,102917.0,370,36,1596911.877971,76093.81817899994
13679,2171922.8914,102918.0,370,37,1983748.6261569995,188174.26524300058
13680,3651972.74462,102919.0,370,38,2637672.013658,1014300.7309619999
13681,2290607.21742,103026.0,371,1,2678390.7391205,-387783.52170050004
13682,2228564.16657,103027.0,371,2,2416122.4504265,-187558.28385649994
13683,2063857.85871,103028.0,371,3,2259895.532302,-196037.67359200004
13684,2162807.45566,103029.0,371,4,2293747.5075755,-130940.05191549985
13685,1933509.57727,103030.0,371,5,2109053.6832865,-175544.10601650015
13686,1815188.97408,103031.0,371,6,1920091.5392515,-104902.56517149997
13687,1743330.52709,103032.0,371,7,1824337.8647815,-81007.33769150008
13688,1822025.98912,103033.0,371,8,1812182.4174140003,9843.571705999784
13689,1555094.53958,103034.0,371,9,1806055.8058924999,-250961.26631249976
13690,1409844.13642,103035.0,371,10,1707743.2778880005,-297899.14146800037
13691,1619163.92765,103036.0,371,11,1540679.798771,78484.12887899997
13692,1341359.47444,103037.0,371,12,1455395.6469319998,-114036.17249199981
13693,1306157.87086,103038.0,371,13,1475762.5579440002,-169604.68708400032
13694,1209070.77543,103039.0,371,14,1430628.0480944999,-221557.27266449993
13695,1286267.07666,103040.0,371,15,1246590.808162,39676.26849799999
13696,1578972.38013,103041.0,371,16,1288419.1040594,290553.2760705999
13697,1243623.2138,103042.0,371,17,1222807.6355132002,20815.578286799835
13698,1409942.30696,103043.0,371,18,1139052.16793485,270890.13902514987
13699,1214383.62177,103044.0,371,19,1238963.8417484497,-24580.219978449633
13700,1013204.18612,103045.0,371,20,1186399.06448495,-173194.87836494995
13701,1054252.08179,103046.0,371,21,1194453.8276266002,-140201.7458366002
13702,1140364.23496,103047.0,371,22,1134596.41278565,5767.822174350033
13703,1213858.92654,103048.0,371,23,1151270.6002519,62588.326288099866
13704,1374569.94958,103049.0,371,24,1287575.1667171002,86994.78286289982
13705,1123967.92612,103050.0,371,25,1189913.2544803,-65945.32836030005
