time,value,original_time,day_number,time_index,moving_average,fluctuation
1,0.581086090917,2010.0,11,1,0.60260687680755,-0.021520785890549954
2,0.558557594448,2011.0,11,2,0.5771982918143,-0.01864069736630003
3,0.626142932228,2012.0,11,3,0.59736046144745,0.028782470780549962
4,0.676512949375,2013.0,11,4,0.60361430195695,0.07289864741804997
5,0.63239399469,2014.0,11,5,0.6041300267147999,0.028263967975200144
6,0.616468196842,2015.0,11,6,0.6082873812221,0.008180815619900028
7,0.586283635853,2016.0,11,7,0.60130796058205,-0.01502432472905002
8,0.615184758834,2017.0,11,8,0.624649864179,-0.009465105345000002
9,0.624015650564,2018.0,11,9,0.6199504088272498,0.004065241736750158
10,0.641594062734,2019.0,11,10,0.6201450253281999,0.021449037405800064
11,0.658357916725,2020.0,11,11,0.62979040575005,0.028567510974950028
12,0.620836729354,2021.0,11,12,0.6292811690828499,-0.008444439728849895
13,0.590916148898,2022.0,11,13,0.6313034072194,-0.0403872583214
14,0.618191170614,2023.0,11,14,0.6356347153452501,-0.017443544731250094
15,0.649343619136,2024.0,11,15,0.63736743201,0.011976187126000015
16,0.633645327014,2025.0,11,16,0.62523513181175,0.00841019520225006
17,0.653214551366,2026.0,11,17,0.6416889480070498,0.011525603358950254
18,0.606513000118,2027.0,11,18,0.6357731957735,-0.029260195655499976
19,0.634007624294,2028.0,11,19,0.63233070290235,0.001676921391649988
20,0.627369551651,2029.0,11,20,0.6448524293787,-0.017482877727700075
21,0.612853449458,2030.0,11,21,0.6475405336773001,-0.03468708421930011
22,0.641489278528,2031.0,11,22,0.6447802004046002,-0.0032909218766001835
23,0.621793962265,2032.0,11,23,0.6619375779691501,-0.04014361570415004
24,0.66884406594,2033.0,11,24,0.6524783029260999,0.016365763013900136
25,0.676693429058,2034.0,11,25,0.6486987738327501,0.02799465522524991
26,0.686187996044,2035.0,11,26,0.6734087435988501,0.012779252445149991
27,0.654933391737,2036.0,11,27,0.6589708997467,-0.0040375080096999305
28,0.687510385208,2037.0,11,28,0.66012583873435,0.027384546473649962
29,0.634669544693,2038.0,11,29,0.65430712230535,-0.019637577612350077
30,0.640406798371,2039.0,11,30,0.65966909042705,-0.019262292056050012
31,0.648558101648,2040.0,11,31,0.6762420725371501,-0.02768397088915009
32,0.647604511061,2041.0,11,32,0.67610036551365,-0.028495854452650016
33,0.57985619524,2042.0,11,33,0.68498454735965,-0.10512835211964999
34,0.656381629838,2043.0,11,34,0.67964167377165,-0.02326004393365
35,0.68669174454,2044.0,11,35,0.6898500545670501,-0.0031583100270500264
36,0.710220122829,2045.0,11,36,0.6999825341452998,0.010237588683700283
37,0.701807416796,2046.0,11,37,0.7114322973957001,-0.009624880599700125
38,0.692246924263,2047.0,11,38,0.7341253613765,-0.04187843711349992
39,0.589294278647,2148.0,12,1,0.6021284149755501,-0.012834136328550128
40,0.567792113899,2149.0,12,2,0.5758268404158999,-0.00803472651689996
41,0.568662321044,2150.0,12,3,0.6019877823323,-0.03332546128829994
42,0.592376898052,2151.0,12,4,0.6079795364404,-0.015602638388400036
43,0.568048653349,2152.0,12,5,0.6100038627432,-0.041955209394199944
44,0.603049209608,2153.0,12,6,0.6122110084052501,-0.009161798797250098
