time,value,original_time,day_number,time_index,moving_average,fluctuation
9330,1175246.37342,73396.0,256,20,2654503.177339,-1479256.803919
9331,1721306.29263,73397.0,256,21,2248152.5012259996,-526846.2085959995
9332,1071200.2667,73398.0,256,22,2318878.8954845006,-1247678.6287845005
9333,1316678.25467,73399.0,256,23,2206232.6791135003,-889554.4244435003
9334,1849108.64104,73400.0,256,24,2392611.6544790003,-543503.0134390004
9335,2140048.51247,73401.0,256,25,2336141.311107,-196092.7986369999
9336,1297030.63471,73402.0,256,26,2626307.0230549993,-1329276.3883449994
9337,1495625.5268,73403.0,256,27,2372382.410778,-876756.8839779999
9338,1869465.07088,73404.0,256,28,2651663.3707505,-782198.2998704999
9339,1794103.77655,73405.0,256,29,2378245.2710969998,-584141.4945469997
9340,1774340.31909,73406.0,256,30,2816910.647288,-1042570.3281980003
9341,1368151.42206,73407.0,256,31,2670962.2738814997,-1302810.8518214996
9342,1331946.11388,73408.0,256,32,2999331.1272599995,-1667385.0133799994
9343,2214893.60237,73409.0,256,33,2794535.3990984997,-579641.7967284997
9344,1729490.34319,73410.0,256,34,3167361.496532,-1437871.1533420002
9345,2301819.38865,73411.0,256,35,3068144.7196025,-766325.3309525
9346,1953701.91134,73412.0,256,36,3715207.143994999,-1761505.232654999
9347,2902733.11013,73413.0,256,37,4044015.028028001,-1141281.9178980011
9348,5370566.94568,73414.0,256,38,6084682.4990085,-714115.5533285001
9349,4499543.21309,73812.0,257,1,7106130.2921965,-2606587.0791065004
9350,3588489.84045,73813.0,257,2,6524353.034535499,-2935863.1940854993
9351,4723389.78865,73814.0,257,3,5165128.822274,-441739.03362400085
9352,2549979.57128,73815.0,257,4,5121418.99147,-2571439.42019
9353,3494930.13336,73816.0,257,5,4419576.513147501,-924646.3797875014
9354,2194923.88994,73817.0,257,6,4246657.233724,-2051733.3437839998
9355,3187629.96746,73818.0,257,7,4131774.5633660005,-944144.5959060006
9356,2639522.46789,73819.0,257,8,3735874.4259744994,-1096351.9580844995
9357,2249825.99693,73820.0,257,9,3598683.4423925006,-1348857.4454625007
9358,2994772.35172,73821.0,257,10,3505122.6636590003,-510350.31193900015
9359,2284242.86063,73822.0,257,11,3152426.6120924996,-868183.7514624996
9360,2170245.88502,73823.0,257,12,3057782.161266,-887536.2762460001
9361,2208759.21055,73824.0,257,13,2925167.5177925,-716408.3072425001
9362,2149460.55859,73825.0,257,14,2683180.120878,-533719.5622879998
9363,1621289.57763,73826.0,257,15,2611691.9472360006,-990402.3696060006
9364,1719489.18416,73827.0,257,16,2691086.1277954997,-971596.9436354998
9365,1913555.8157,73828.0,257,17,2403328.5106295003,-489772.69492950034
9366,1640537.36043,73829.0,257,18,2509005.050034,-868467.6896040002
9367,2249842.95613,73830.0,257,19,2503234.2698275005,-253391.31369750062
9368,4266674.32238,73831.0,257,20,2532753.8427290004,1733920.4796509994
9369,2622263.34637,73832.0,257,21,2210308.541138,411954.8052320001
9370,3103354.39517,73833.0,257,22,2226634.7168369996,876719.6783330003
9371,2532402.86905,73834.0,257,23,2152412.5374635,379990.3315864997
9372,1646010.25212,73835.0,257,24,2421332.5048645,-775322.2527444998
9373,3287022.59268,73836.0,257,25,2304641.2574555,982381.3352244999
9374,3604267.95433,73837.0,257,26,2488906.5032915,1115361.4510385003
9375,2863794.12772,73838.0,257,27,2320384.4762255,543409.6514945002
9376,2059646.293,73839.0,257,28,2703188.0123604997,-643541.7193604996
9377,1824684.54792,73840.0,257,29,2426548.1040300005,-601863.5561100005
9378,2332302.02362,73841.0,257,30,2772925.6554539995,-440623.6318339994
9379,1762937.40467,73842.0,257,31,2711484.427439,-948547.0227689999
9380,3163267.90414,73843.0,257,32,2806170.8729005,357097.03123950027
9381,3422110.58828,73844.0,257,33,2751142.8214600002,670967.7668199996
9382,3492060.48937,73845.0,257,34,3084574.456868,407486.0325020002
9383,2593439.10404,73846.0,257,35,3076747.4232005,-483308.3191605001
9384,3961912.64205,73847.0,257,36,3612577.6837450005,349334.9583049994
9385,3059094.53062,73848.0,257,37,4056858.385847,-997763.8552270001
9386,5467589.04491,73849.0,257,38,6184437.5032145,-716848.4583045002
9387,13041726.7646,74100.0,258,1,6966092.9810075,6075633.7835925
9388,6998062.70672,74101.0,258,2,6493147.472023999,504915.2346960008
9389,6456256.8711,74102.0,258,3,5095556.804386499,1360700.0667135008
9390,6240079.90298,74103.0,258,4,5042657.3905334985,1197422.5124465013
9391,5418869.29428,74104.0,258,5,4368298.783479,1050570.5108009996
9392,4200707.91909,74105.0,258,6,4153014.1141164997,47693.804973500315
9393,5325793.73515,74106.0,258,7,3998644.9940020004,1327148.7411479997
9394,3546774.21476,74107.0,258,8,3772347.5303964997,-225573.31563649978
9395,4250430.38582,74108.0,258,9,3505302.0655775005,745128.3202424999
