time,value,original_time,day_number,time_index,moving_average,fluctuation
6993,128634.701856,55616.0,195,1,199311.84199020002,-70677.14013420002
6994,104886.987748,55617.0,195,2,159328.814854,-54441.827106
6995,138388.67838,55618.0,195,3,169446.00661160002,-31057.328231600026
6996,178857.344793,55619.0,195,4,189266.26727835002,-10408.92248535002
6997,148021.715841,55620.0,195,5,167893.92214729998,-19872.20630629998
6998,105233.703853,55621.0,195,6,157853.940863105,-52620.237010105004
6999,110699.643397,55622.0,195,7,149621.14770020003,-38921.504303200025
7000,99870.84185030001,55623.0,195,8,142211.99431575503,-42341.152465455016
7001,99106.4699477,55624.0,195,9,147076.12409325002,-47969.65414555003
7002,90541.4002961,55625.0,195,10,158517.64238022498,-67976.24208412498
7003,113693.140886,55626.0,195,11,139377.21148778,-25684.07060178001
7004,102262.576921,55627.0,195,12,135551.23693147502,-33288.660010475025
7005,104083.138252,55628.0,195,13,141145.3718546,-37062.2336026
7006,104978.745191,55629.0,195,14,132408.18638538,-27429.441194379993
7007,92406.0155602,55630.0,195,15,133503.426379395,-41097.41081919501
7008,77464.98473949998,55631.0,195,16,122227.43378456496,-44762.449045064976
7009,74746.9920102,55632.0,195,17,114848.77712862499,-40101.78511842499
7010,75858.1976196,55633.0,195,18,104987.13953848001,-29128.94191888001
7011,96148.6179007,55634.0,195,19,110386.5809876,-14237.963086899996
7012,98660.4701923,55635.0,195,20,107861.31975807,-9200.849565770011
7013,104061.741335,55636.0,195,21,105027.948518335,-966.2071833350055
7014,86694.56670589998,55637.0,195,22,104201.590050145,-17507.02334424501
7015,87192.8630558,55638.0,195,23,111672.07795937001,-24479.214903570013
7016,110899.945177,55639.0,195,24,119061.12487983002,-8161.179702830021
7017,119948.793884,55640.0,195,25,118098.44742598,1850.3464580199943
7018,77414.85710429998,55641.0,195,26,122647.897865185,-45233.04076088502
7019,120013.567557,55642.0,195,27,126404.89487216999,-6391.327315169983
7020,89049.29983859998,55643.0,195,28,149841.172702305,-60791.87286370501
7021,126720.074985,55644.0,195,29,163764.973088865,-37044.898103864994
7022,116333.038082,55645.0,195,30,158905.74116967502,-42572.70308767502
7023,116733.960029,55646.0,195,31,165240.78463550002,-48506.82460650003
7024,134694.027876,55647.0,195,32,166330.6299868,-31636.602110799984
7025,176587.366806,55648.0,195,33,183304.02345900002,-6716.656653000013
